Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2018,11,1,00:00,UTC,0,-5.6,0
2018,11,1,01:00,UTC,0.4,-5.3,0
2018,11,1,02:00,UTC,0.4,-5.5,0
2018,11,1,03:00,UTC,0.1,-5.6,0
2018,11,1,04:00,UTC,0.3,-5.4,0
2018,11,1,05:00,UTC,0.2,-5,0
2018,11,1,06:00,UTC,8.1,-3.7,0
2018,11,1,07:00,UTC,23.8,-1.4,0
2018,11,1,08:00,UTC,64.2,3.2,0
2018,11,1,09:00,UTC,94,5.5,0
2018,11,1,10:00,UTC,96.7,7.1,0
2018,11,1,11:00,UTC,165.8,18.8,0
2018,11,1,12:00,UTC,118.2,10.5,0
2018,11,1,13:00,UTC,60.7,3.9,0
2018,11,1,14:00,UTC,17.3,-1.6,0
2018,11,1,15:00,UTC,0.8,-3,0
2018,11,1,16:00,UTC,0,-4,0
2018,11,1,17:00,UTC,0,-3.5,0
2018,11,1,18:00,UTC,0,-3.5,0
2018,11,1,19:00,UTC,1.1,-3,0
2018,11,1,20:00,UTC,0.7,-3,0
2018,11,1,21:00,UTC,0.2,-3.1,0
2018,11,1,22:00,UTC,0,-3.7,0
2018,11,1,23:00,UTC,0.1,-4.2,0
2018,11,2,00:00,UTC,0,-4.1,0
2018,11,2,01:00,UTC,0.1,-5.8,0
2018,11,2,02:00,UTC,0.1,-4.3,0
2018,11,2,03:00,UTC,0,-4.6,0
2018,11,2,04:00,UTC,0.2,-5.7,0
2018,11,2,05:00,UTC,0,-5.7,0
2018,11,2,06:00,UTC,0.7,-6.3,0
2018,11,2,07:00,UTC,3.7,-5.9,0
2018,11,2,08:00,UTC,5.4,-5.7,0
2018,11,2,09:00,UTC,11,-5.1,0
2018,11,2,10:00,UTC,15.9,-3.3,0
2018,11,2,11:00,UTC,9.4,-3.5,0
2018,11,2,12:00,UTC,6.1,-3.6,0
2018,11,2,13:00,UTC,4.8,-5,0
2018,11,2,14:00,UTC,0.9,-5.2,0
2018,11,2,15:00,UTC,0.2,-4.9,0
2018,11,2,16:00,UTC,0.3,-5.1,0
2018,11,2,17:00,UTC,0,-5.6,0
2018,11,2,18:00,UTC,0.1,-5.8,0
2018,11,2,19:00,UTC,0.3,-5.2,0
2018,11,2,20:00,UTC,0.9,-6.1,0
2018,11,2,21:00,UTC,0.1,-5.3,0
2018,11,2,22:00,UTC,0,-5.3,0
2018,11,2,23:00,UTC,0.3,-4.3,0
2018,11,3,00:00,UTC,0.1,-5.2,0
2018,11,3,01:00,UTC,0.2,-5.2,0
2018,11,3,02:00,UTC,0.1,-5.2,0
