Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2019,2,1,00:00,UTC,0,-4.5,0
2019,2,1,01:00,UTC,0,-4.1,0
2019,2,1,02:00,UTC,0,-4.2,0
2019,2,1,03:00,UTC,0,-4.2,0
2019,2,1,04:00,UTC,0,-4.6,0
2019,2,1,05:00,UTC,0,-4.1,0
2019,2,1,06:00,UTC,0,-3.7,0
2019,2,1,07:00,UTC,4.7,2,0
2019,2,1,08:00,UTC,22.5,16.8,0
2019,2,1,09:00,UTC,44.9,34.4,0
2019,2,1,10:00,UTC,51.1,39.9,0
2019,2,1,11:00,UTC,53.2,41.4,0
2019,2,1,12:00,UTC,38.2,29.1,0
2019,2,1,13:00,UTC,13.5,9.9,0
2019,2,1,14:00,UTC,3.9,-0.1,0
2019,2,1,15:00,UTC,0,-4.6,0
2019,2,1,16:00,UTC,0,-4.7,0
2019,2,1,17:00,UTC,0,-4.3,0
2019,2,1,18:00,UTC,0,-4.3,0
2019,2,1,19:00,UTC,0,-4.2,0
2019,2,1,20:00,UTC,0,-4.3,0
2019,2,1,21:00,UTC,0,-3.8,0
2019,2,1,22:00,UTC,0,-3.8,0
2019,2,1,23:00,UTC,0,-4,0
2019,2,2,00:00,UTC,0,-4.4,0
2019,2,2,01:00,UTC,0.1,-3.9,0
2019,2,2,02:00,UTC,0,-3.5,0
2019,2,2,03:00,UTC,0,-3.9,0
2019,2,2,04:00,UTC,0,-4.5,0
2019,2,2,05:00,UTC,0.2,-5,0
2019,2,2,06:00,UTC,0,-5.1,0
2019,2,2,07:00,UTC,1.8,-2.3,0
2019,2,2,08:00,UTC,26.1,19.2,0
2019,2,2,09:00,UTC,38.4,30.7,0
2019,2,2,10:00,UTC,29.5,23.7,0
2019,2,2,11:00,UTC,49.6,41,0
2019,2,2,12:00,UTC,29.2,23.2,0
2019,2,2,13:00,UTC,19.8,14.5,0
2019,2,2,14:00,UTC,6.3,1.6,0
2019,2,2,15:00,UTC,0,-4.9,0
2019,2,2,16:00,UTC,0,-5.1,0
2019,2,2,17:00,UTC,0,-4.8,0
2019,2,2,18:00,UTC,0.1,-4.9,0
2019,2,2,19:00,UTC,0,-5.2,0
2019,2,2,20:00,UTC,0,-4.9,0
2019,2,2,21:00,UTC,0,-5,0
2019,2,2,22:00,UTC,0,-4.7,0
2019,2,2,23:00,UTC,0,-4.9,0
2019,2,3,00:00,UTC,0,-5.1,0
2019,2,3,01:00,UTC,0,-4.7,0
2019,2,3,02:00,UTC,0,-4.7,0
2019,2,3,03:00,UTC,0,-4.9,0
2019,2,3,04:00,UTC,0.3,-5.2,0
2019,2,3,05:00,UTC,0,-5.5,0
2019,2,3,06:00,UTC,0,-5.1,0
2019,2,3,07:00,UTC,3.9,-0.6,0
2019,2,3,08:00,UTC,14,9.9,0
2019,2,3,09:00,UTC,36.9,31,0
2019,2,3,10:00,UTC,35.5,29.9,0
2019,2,3,11:00,UTC,18.2,14.1,0
2019,2,3,12:00,UTC,15.6,10.6,0
2019,2,3,13:00,UTC,13.4,8.5,0
2019,2,3,14:00,UTC,4.6,0,0
2019,2,3,15:00,UTC,0.2,-4.7,0
2019,2,3,16:00,UTC,0,-4.4,0
2019,2,3,17:00,UTC,0,-4.7,0
2019,2,3,18:00,UTC,0,-4.6,0
2019,2,3,19:00,UTC,0,-4.6,0
2019,2,3,20:00,UTC,0,-4.9,0
2019,2,3,21:00,UTC,0,-5.8,0
2019,2,3,22:00,UTC,0,-5.9,0
2019,2,3,23:00,UTC,0.1,-6,0
2019,2,4,00:00,UTC,0,-6,0
2019,2,4,01:00,UTC,0,-5.3,0
2019,2,4,02:00,UTC,0,-5.3,0
2019,2,4,03:00,UTC,0,-5.1,0
2019,2,4,04:00,UTC,0.1,-5,0
2019,2,4,05:00,UTC,0,-5.8,0
2019,2,4,06:00,UTC,0,-5.5,0
2019,2,4,07:00,UTC,8.8,2.6,0
2019,2,4,08:00,UTC,9.6,4.7,0
2019,2,4,09:00,UTC,25.9,20.4,0
2019,2,4,10:00,UTC,77.5,115,60
2019,2,4,11:00,UTC,91.7,62.3,0
2019,2,4,12:00,UTC,65.8,47,0
2019,2,4,13:00,UTC,54.3,35.8,0
2019,2,4,14:00,UTC,12.1,5.2,0
2019,2,4,15:00,UTC,0,-4.4,0
2019,2,4,16:00,UTC,0,-4.8,0
2019,2,4,17:00,UTC,0,-4.6,0
2019,2,4,18:00,UTC,0,-4.9,0
2019,2,4,19:00,UTC,0,-5.4,0
2019,2,4,20:00,UTC,0,-5.2,0
2019,2,4,21:00,UTC,0,-3.9,0
2019,2,4,22:00,UTC,0,-3.7,0
2019,2,4,23:00,UTC,0,-3.1,0
2019,2,5,00:00,UTC,0,-4.2,0
2019,2,5,01:00,UTC,0,-4,0
2019,2,5,02:00,UTC,0.2,-4.6,0
2019,2,5,03:00,UTC,0.1,-4.8,0
2019,2,5,04:00,UTC,0.1,-4.7,0
2019,2,5,05:00,UTC,0.2,-4.1,0
2019,2,5,06:00,UTC,0,-4.2,0
2019,2,5,07:00,UTC,4.2,-0.7,0
2019,2,5,08:00,UTC,12.3,6.9,0
2019,2,5,09:00,UTC,15.2,11.6,0
2019,2,5,10:00,UTC,50.2,41.6,0
2019,2,5,11:00,UTC,54.6,43.7,0
2019,2,5,12:00,UTC,41.5,34,0
2019,2,5,13:00,UTC,14.4,8.9,0
2019,2,5,14:00,UTC,5.4,0.8,0
2019,2,5,15:00,UTC,0,-4.8,0
2019,2,5,16:00,UTC,0,-5.2,0
2019,2,5,17:00,UTC,0,-5.2,0
2019,2,5,18:00,UTC,0,-5.3,0
2019,2,5,19:00,UTC,0.1,-5.6,0
2019,2,5,20:00,UTC,0,-5.5,0
2019,2,5,21:00,UTC,0,-5.3,0
2019,2,5,22:00,UTC,0,-6,0
2019,2,5,23:00,UTC,0.1,-6,0
2019,2,6,00:00,UTC,0,-5.3,0
2019,2,6,01:00,UTC,0,-4.8,0
2019,2,6,02:00,UTC,0,-3.9,0
2019,2,6,03:00,UTC,0,-3.6,0
2019,2,6,04:00,UTC,0,-3,0
2019,2,6,05:00,UTC,0.1,-2.7,0
2019,2,6,06:00,UTC,0,-3.7,0
2019,2,6,07:00,UTC,16.1,11.7,0
2019,2,6,08:00,UTC,32.9,85.8,60
2019,2,6,09:00,UTC,58.2,163.2,60
2019,2,6,10:00,UTC,112.5,102.7,0
2019,2,6,11:00,UTC,36.4,206.7,60
2019,2,6,12:00,UTC,36.6,178.6,60
2019,2,6,13:00,UTC,27.7,107.2,60
2019,2,6,14:00,UTC,19.1,46.3,60
2019,2,6,15:00,UTC,0,-2.7,0
2019,2,6,16:00,UTC,0,-3.1,0
2019,2,6,17:00,UTC,0,-2.7,0
2019,2,6,18:00,UTC,0,-3.3,0
2019,2,6,19:00,UTC,0,-4.7,0
2019,2,6,20:00,UTC,0,-3.3,0
2019,2,6,21:00,UTC,0,-2.6,0
2019,2,6,22:00,UTC,0,-3.2,0
2019,2,6,23:00,UTC,0,-3.7,0
2019,2,7,00:00,UTC,0,-4.8,0
2019,2,7,01:00,UTC,0,-5.2,0
2019,2,7,02:00,UTC,0,-5.4,0
2019,2,7,03:00,UTC,0,-5.4,0
2019,2,7,04:00,UTC,0,-5.3,0
2019,2,7,05:00,UTC,0,-5.5,0
2019,2,7,06:00,UTC,0,-5,0
2019,2,7,07:00,UTC,3.6,-1.3,0
2019,2,7,08:00,UTC,31.6,25.6,0
2019,2,7,09:00,UTC,25,21,0
2019,2,7,10:00,UTC,50.9,44.4,0
2019,2,7,11:00,UTC,67.1,56.8,0
2019,2,7,12:00,UTC,49.5,39.9,0
2019,2,7,13:00,UTC,34.4,25.4,0
2019,2,7,14:00,UTC,6.6,2,0
2019,2,7,15:00,UTC,0.2,-5,0
2019,2,7,16:00,UTC,0.1,-5.8,0
2019,2,7,17:00,UTC,0.1,-5.7,0
2019,2,7,18:00,UTC,0,-5,0
2019,2,7,19:00,UTC,0.2,-3.7,0
2019,2,7,20:00,UTC,0,-3.4,0
2019,2,7,21:00,UTC,0,-4.5,0
2019,2,7,22:00,UTC,0,-5,0
2019,2,7,23:00,UTC,0,-4.4,0
2019,2,8,00:00,UTC,0.1,-5.3,0
2019,2,8,01:00,UTC,0,-6.1,0
2019,2,8,02:00,UTC,0.1,-6.1,0
2019,2,8,03:00,UTC,0.1,-5.3,0
2019,2,8,04:00,UTC,0,-5.8,0
2019,2,8,05:00,UTC,0.1,-5,0
2019,2,8,06:00,UTC,0.2,-5.5,0
2019,2,8,07:00,UTC,9.5,2,0
2019,2,8,08:00,UTC,32,21.6,0
2019,2,8,09:00,UTC,14.1,7.8,0
2019,2,8,10:00,UTC,28.7,19.7,0
2019,2,8,11:00,UTC,24.8,16.8,0
2019,2,8,12:00,UTC,45.7,31.8,0
2019,2,8,13:00,UTC,13.6,6.8,0
2019,2,8,14:00,UTC,2.1,-2,0
2019,2,8,15:00,UTC,0.1,-5.4,0
2019,2,8,16:00,UTC,0,-4.9,0
2019,2,8,17:00,UTC,0.3,-5.2,0
2019,2,8,18:00,UTC,0.3,-4.2,0
2019,2,8,19:00,UTC,0.1,-5.3,0
2019,2,8,20:00,UTC,0.2,-5.1,0
2019,2,8,21:00,UTC,0.2,-5,0
2019,2,8,22:00,UTC,0,-4.5,0
2019,2,8,23:00,UTC,0.2,-4.9,0
2019,2,9,00:00,UTC,0.1,-4.3,0
2019,2,9,01:00,UTC,0.1,-5.5,0
2019,2,9,02:00,UTC,0.6,-5.5,0
2019,2,9,03:00,UTC,0.4,-6.1,0
2019,2,9,04:00,UTC,0,-5.9,0
2019,2,9,05:00,UTC,0.2,-4.9,0
2019,2,9,06:00,UTC,0.1,-5.3,0
2019,2,9,07:00,UTC,3.9,-2.2,0
2019,2,9,08:00,UTC,24.2,13.4,0
2019,2,9,09:00,UTC,35.2,22,0
2019,2,9,10:00,UTC,28,18.2,0
2019,2,9,11:00,UTC,42.8,29.2,0
2019,2,9,12:00,UTC,30.2,19.6,0
2019,2,9,13:00,UTC,18.3,11.4,0
2019,2,9,14:00,UTC,8.5,2.7,0
2019,2,9,15:00,UTC,0.1,-3.4,0
2019,2,9,16:00,UTC,0,-4.1,0
2019,2,9,17:00,UTC,0.2,-4.6,0
2019,2,9,18:00,UTC,0,-4.4,0
2019,2,9,19:00,UTC,0,-3.8,0
2019,2,9,20:00,UTC,0,-3.9,0
2019,2,9,21:00,UTC,0,-3.4,0
