Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2017,5,1,00:00,UTC,0,-4.1,0
2017,5,1,01:00,UTC,0,-4.4,0
2017,5,1,02:00,UTC,0.5,-4.6,0
2017,5,1,03:00,UTC,15.2,3.6,60
2017,5,1,04:00,UTC,33.5,17.1,60
2017,5,1,05:00,UTC,36.6,37.7,60
2017,5,1,06:00,UTC,49.6,57.6,60
2017,5,1,07:00,UTC,52.6,74.7,60
2017,5,1,08:00,UTC,64.3,86.6,60
2017,5,1,09:00,UTC,62.2,94.6,60
2017,5,1,10:00,UTC,130.1,85.8,60
2017,5,1,11:00,UTC,206.3,36.1,40
2017,5,1,12:00,UTC,368.4,92.8,60
2017,5,1,13:00,UTC,167.9,16.7,0
2017,5,1,14:00,UTC,79,71.1,60
2017,5,1,15:00,UTC,133.9,53.3,60
2017,5,1,16:00,UTC,59.9,35.3,60
2017,5,1,17:00,UTC,26.9,13.2,60
2017,5,1,18:00,UTC,11.8,0,0
2017,5,1,19:00,UTC,0,-4.2,0
2017,5,1,20:00,UTC,0,-3.8,0
2017,5,1,21:00,UTC,0,-3.5,0
2017,5,1,22:00,UTC,0,-3.2,0
2017,5,1,23:00,UTC,0,-3.2,0
2017,5,2,00:00,UTC,0,-3.1,0
2017,5,2,01:00,UTC,0,-2.9,0
2017,5,2,02:00,UTC,1.6,-2.6,0
2017,5,2,03:00,UTC,14.7,6,60
2017,5,2,04:00,UTC,30.6,21.2,60
2017,5,2,05:00,UTC,34.9,42.7,60
2017,5,2,06:00,UTC,46,61.4,60
2017,5,2,07:00,UTC,51.1,76.9,60
2017,5,2,08:00,UTC,63.1,88.7,60
2017,5,2,09:00,UTC,63.1,94.9,60
2017,5,2,10:00,UTC,117.9,74.5,60
2017,5,2,11:00,UTC,172,55.4,60
2017,5,2,12:00,UTC,121,97.6,60
2017,5,2,13:00,UTC,105.5,86,60
2017,5,2,14:00,UTC,51.7,68,60
2017,5,2,15:00,UTC,46.3,51.5,60
2017,5,2,16:00,UTC,36,32.3,60
2017,5,2,17:00,UTC,28.7,14.2,60
2017,5,2,18:00,UTC,12.4,0.4,0
2017,5,2,19:00,UTC,0.6,-3.3,0
2017,5,2,20:00,UTC,0,-3.2,0
2017,5,2,21:00,UTC,0,-3.1,0
2017,5,2,22:00,UTC,0,-3.2,0
2017,5,2,23:00,UTC,0,-3.3,0
2017,5,3,00:00,UTC,0,-3.2,0
2017,5,3,01:00,UTC,0.1,-3.1,0
2017,5,3,02:00,UTC,1.7,-2.9,0
2017,5,3,03:00,UTC,14.4,6.5,60
2017,5,3,04:00,UTC,29.5,22.5,60
2017,5,3,05:00,UTC,33.5,44.1,60
2017,5,3,06:00,UTC,45.7,63,60
2017,5,3,07:00,UTC,47.9,78.9,60
2017,5,3,08:00,UTC,60.1,90.1,60
2017,5,3,09:00,UTC,56.9,99.7,60
2017,5,3,10:00,UTC,53.7,104.9,60
2017,5,3,11:00,UTC,66.9,101,60
2017,5,3,12:00,UTC,57,94.8,60
2017,5,3,13:00,UTC,55.4,84.3,60
2017,5,3,14:00,UTC,49.3,70.8,60
2017,5,3,15:00,UTC,47.4,52.6,60
2017,5,3,16:00,UTC,36.2,34.6,60
2017,5,3,17:00,UTC,28.5,14.6,60
2017,5,3,18:00,UTC,11.7,1.1,0
2017,5,3,19:00,UTC,0,-3,0
2017,5,3,20:00,UTC,0.6,-3.2,0
2017,5,3,21:00,UTC,0,-3,0
2017,5,3,22:00,UTC,0.2,-3,0
2017,5,3,23:00,UTC,0,-3.1,0
2017,5,4,00:00,UTC,0,-3,0
2017,5,4,01:00,UTC,0.2,-2.8,0
2017,5,4,02:00,UTC,1.8,-2.5,0
2017,5,4,03:00,UTC,15.5,7.8,60
2017,5,4,04:00,UTC,31.7,23.9,60
2017,5,4,05:00,UTC,37.4,44.8,60
2017,5,4,06:00,UTC,48.6,63.6,60
2017,5,4,07:00,UTC,60.8,82,60
2017,5,4,08:00,UTC,65.8,93.9,60
2017,5,4,09:00,UTC,58.5,101.8,60
2017,5,4,10:00,UTC,63.7,106.3,60
2017,5,4,11:00,UTC,67.7,104,60
2017,5,4,12:00,UTC,58.4,95.9,60
2017,5,4,13:00,UTC,54,86.6,60
2017,5,4,14:00,UTC,52.3,69.6,60
2017,5,4,15:00,UTC,50.2,53,60
2017,5,4,16:00,UTC,38.9,34.3,60
2017,5,4,17:00,UTC,29.4,16.6,60
2017,5,4,18:00,UTC,12.7,1.8,0
2017,5,4,19:00,UTC,0.1,-3.9,0
2017,5,4,20:00,UTC,0,-3.9,0
2017,5,4,21:00,UTC,0.1,-3.8,0
2017,5,4,22:00,UTC,0,-3.7,0
2017,5,4,23:00,UTC,0,-3.5,0
2017,5,5,00:00,UTC,1.4,-2.7,0
2017,5,5,01:00,UTC,0,-2.6,0
2017,5,5,02:00,UTC,1.1,-2.2,0
2017,5,5,03:00,UTC,22.6,4.2,60
2017,5,5,04:00,UTC,49.8,12.6,60
2017,5,5,05:00,UTC,158.7,26.7,60
2017,5,5,06:00,UTC,208.5,51.3,60
2017,5,5,07:00,UTC,223.8,58.5,60
2017,5,5,08:00,UTC,290.8,63,60
2017,5,5,09:00,UTC,172.8,83.7,60
2017,5,5,10:00,UTC,72.5,100.9,60
2017,5,5,11:00,UTC,114.2,93.7,60
2017,5,5,12:00,UTC,230.4,79,60
2017,5,5,13:00,UTC,77.7,82.1,60
2017,5,5,14:00,UTC,48.4,65,60
2017,5,5,15:00,UTC,45.3,48.9,60
2017,5,5,16:00,UTC,36.1,30.9,60
2017,5,5,17:00,UTC,28.5,13.2,60
2017,5,5,18:00,UTC,13,-0.9,0
2017,5,5,19:00,UTC,0.1,-5.2,0
2017,5,5,20:00,UTC,0.2,-5.2,0
2017,5,5,21:00,UTC,0,-4.8,0
2017,5,5,22:00,UTC,0,-4.9,0
2017,5,5,23:00,UTC,0,-5.3,0
2017,5,6,00:00,UTC,0,-5,0
2017,5,6,01:00,UTC,0,-4.7,0
2017,5,6,02:00,UTC,2.4,-4.1,0
2017,5,6,03:00,UTC,16.6,5.9,60
2017,5,6,04:00,UTC,31.7,21.5,60
2017,5,6,05:00,UTC,36.1,43,60
2017,5,6,06:00,UTC,241.1,37.3,60
2017,5,6,07:00,UTC,283.6,49.2,60
2017,5,6,08:00,UTC,67.5,92.2,60
2017,5,6,09:00,UTC,61.3,99.9,60
2017,5,6,10:00,UTC,57.1,105.5,60
2017,5,6,11:00,UTC,68.5,103.4,60
2017,5,6,12:00,UTC,56.3,96.8,60
2017,5,6,13:00,UTC,58.2,87.8,60
2017,5,6,14:00,UTC,60.3,75,60
2017,5,6,15:00,UTC,62.1,45.9,60
2017,5,6,16:00,UTC,38.1,39.2,60
2017,5,6,17:00,UTC,26.7,17.6,60
2017,5,6,18:00,UTC,13.8,1.8,55
2017,5,6,19:00,UTC,0.8,-3.2,0
2017,5,6,20:00,UTC,0.2,-3.7,0
2017,5,6,21:00,UTC,0,-2.9,0
2017,5,6,22:00,UTC,0,-2.8,0
2017,5,6,23:00,UTC,0,-3.1,0
2017,5,7,00:00,UTC,0,-3,0
2017,5,7,01:00,UTC,0,-2.9,0
2017,5,7,02:00,UTC,4.2,-2,0
2017,5,7,03:00,UTC,14.1,1.5,10
2017,5,7,04:00,UTC,32.7,26.3,60
2017,5,7,05:00,UTC,37.6,48.1,60
2017,5,7,06:00,UTC,53.9,67.7,60
2017,5,7,07:00,UTC,127.9,85.5,60
2017,5,7,08:00,UTC,186.6,45.8,60
2017,5,7,09:00,UTC,125.7,77.9,60
2017,5,7,10:00,UTC,94,100.6,60
2017,5,7,11:00,UTC,125.7,114,60
2017,5,7,12:00,UTC,136.7,112.2,60
2017,5,7,13:00,UTC,128.7,40,60
2017,5,7,14:00,UTC,180.9,19.5,0
2017,5,7,15:00,UTC,178.6,26.9,25
