Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2020,7,1,00:00,UTC,0,-5.5,0
2020,7,1,01:00,UTC,0.6,-5.9,0
2020,7,1,02:00,UTC,18.4,-4.3,0
2020,7,1,03:00,UTC,33.6,0.3,0
2020,7,1,04:00,UTC,166.7,21.8,50
2020,7,1,05:00,UTC,293.6,42.9,25
2020,7,1,06:00,UTC,263.8,28.2,10
2020,7,1,07:00,UTC,56.9,2.8,0
2020,7,1,08:00,UTC,121.1,8.6,0
2020,7,1,09:00,UTC,301.2,23.8,0
2020,7,1,10:00,UTC,178.4,12.4,0
2020,7,1,11:00,UTC,204.8,53.2,60
2020,7,1,12:00,UTC,273.9,35.7,0
2020,7,1,13:00,UTC,332.8,56,45
2020,7,1,14:00,UTC,269.2,26.1,0
2020,7,1,15:00,UTC,328.8,34.6,0
2020,7,1,16:00,UTC,207.4,62.2,60
2020,7,1,17:00,UTC,59.5,1.8,5
2020,7,1,18:00,UTC,57.1,16.8,60
2020,7,1,19:00,UTC,17.6,-2,0
2020,7,1,20:00,UTC,3.5,-3.2,0
2020,7,1,21:00,UTC,0.4,-3.1,0
2020,7,1,22:00,UTC,0,-3.2,0
2020,7,1,23:00,UTC,0,-3.3,0
2020,7,2,00:00,UTC,0,-3.4,0
2020,7,2,01:00,UTC,2.9,-2.4,0
2020,7,2,02:00,UTC,10.8,-1.2,0
2020,7,2,03:00,UTC,43.2,2.8,0
2020,7,2,04:00,UTC,95.2,8.7,0
2020,7,2,05:00,UTC,234.8,30.7,0
2020,7,2,06:00,UTC,293,32.5,0
2020,7,2,07:00,UTC,348,56.7,35
2020,7,2,08:00,UTC,269.9,32.3,0
2020,7,2,09:00,UTC,70.5,99,60
2020,7,2,10:00,UTC,182.6,90.7,60
2020,7,2,11:00,UTC,137.3,107.8,60
2020,7,2,12:00,UTC,404.2,46.6,0
2020,7,2,13:00,UTC,243.4,112.2,60
2020,7,2,14:00,UTC,333.9,39.4,0
2020,7,2,15:00,UTC,132.4,12.4,0
2020,7,2,16:00,UTC,63,3.1,0
2020,7,2,17:00,UTC,13.1,-3.6,0
2020,7,2,18:00,UTC,48.2,1.8,0
2020,7,2,19:00,UTC,18.7,-2.5,0
2020,7,2,20:00,UTC,0.6,-3.9,0
2020,7,2,21:00,UTC,0,-3.8,0
2020,7,2,22:00,UTC,0,-1.4,0
2020,7,2,23:00,UTC,0,-4,0
2020,7,3,00:00,UTC,0.4,-4.4,0
2020,7,3,01:00,UTC,0.6,-4.3,0
2020,7,3,02:00,UTC,29.8,-2.5,0
2020,7,3,03:00,UTC,38.7,-1.1,0
2020,7,3,04:00,UTC,96.4,6.2,0
2020,7,3,05:00,UTC,88.4,50.7,60
2020,7,3,06:00,UTC,59.9,61.5,60
2020,7,3,07:00,UTC,157.5,48.7,40
2020,7,3,08:00,UTC,173,74.5,60
2020,7,3,09:00,UTC,320.9,101,60
2020,7,3,10:00,UTC,106.5,105.9,60
2020,7,3,11:00,UTC,152.2,110.1,60
2020,7,3,12:00,UTC,140.4,105.3,60
2020,7,3,13:00,UTC,239.6,50.9,30
2020,7,3,14:00,UTC,148.5,76.2,60
2020,7,3,15:00,UTC,102.3,64.5,60
2020,7,3,16:00,UTC,52.2,46.9,60
2020,7,3,17:00,UTC,46.4,29.3,60
2020,7,3,18:00,UTC,33.7,3.4,60
2020,7,3,19:00,UTC,21.4,-1.7,0
2020,7,3,20:00,UTC,0.7,-3.5,0
2020,7,3,21:00,UTC,0.2,-3.3,0
2020,7,3,22:00,UTC,0.2,-2.6,0
2020,7,3,23:00,UTC,0,-2.6,0
