Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2017,6,1,00:00,UTC,0,-4.2,0
2017,6,1,01:00,UTC,2.7,-3.8,0
2017,6,1,02:00,UTC,32,0.3,0
2017,6,1,03:00,UTC,69.1,5,0
2017,6,1,04:00,UTC,118.7,14,0
2017,6,1,05:00,UTC,56.5,55.5,60
2017,6,1,06:00,UTC,55.7,73,60
2017,6,1,07:00,UTC,82.2,76,60
2017,6,1,08:00,UTC,290.2,33.4,0
2017,6,1,09:00,UTC,392.5,52.1,10
2017,6,1,10:00,UTC,247,26.7,0
2017,6,1,11:00,UTC,352,41.7,0
2017,6,1,12:00,UTC,371,82.4,60
2017,6,1,13:00,UTC,159.3,79.3,60
2017,6,1,14:00,UTC,57.2,78.8,60
2017,6,1,15:00,UTC,83.7,7.7,0
2017,6,1,16:00,UTC,68.8,4.5,0
2017,6,1,17:00,UTC,54,3.4,0
2017,6,1,18:00,UTC,24.4,11.3,60
2017,6,1,19:00,UTC,11.9,-1.4,0
2017,6,1,20:00,UTC,1.2,-4.1,0
2017,6,1,21:00,UTC,0,-4,0
2017,6,1,22:00,UTC,0,-3.9,0
2017,6,1,23:00,UTC,0,-3.6,0
2017,6,2,00:00,UTC,0,-3.8,0
2017,6,2,01:00,UTC,2.5,-3.3,0
2017,6,2,02:00,UTC,14.2,4.9,60
2017,6,2,03:00,UTC,23.2,17.4,60
2017,6,2,04:00,UTC,35.8,35.4,60
2017,6,2,05:00,UTC,126.4,49.4,60
2017,6,2,06:00,UTC,200.7,23.9,0
2017,6,2,07:00,UTC,142.7,13.7,0
2017,6,2,08:00,UTC,276.9,32.5,0
2017,6,2,09:00,UTC,202.3,20,0
2017,6,2,10:00,UTC,200.8,22.3,0
2017,6,2,11:00,UTC,374.4,47.3,5
2017,6,2,12:00,UTC,343.4,41.1,0
2017,6,2,13:00,UTC,191.5,19.4,0
2017,6,2,14:00,UTC,339.5,38.6,0
2017,6,2,15:00,UTC,147.2,13.7,0
2017,6,2,16:00,UTC,96.5,9.6,0
