Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2017,9,1,00:00,UTC,0,-6,0
2017,9,1,01:00,UTC,0.3,-5.7,0
2017,9,1,02:00,UTC,0.9,-5,0
2017,9,1,03:00,UTC,1,-6.2,0
2017,9,1,04:00,UTC,3.9,-5.6,0
2017,9,1,05:00,UTC,19.6,-4,0
2017,9,1,06:00,UTC,110.5,7.8,0
2017,9,1,07:00,UTC,78.9,2.9,0
2017,9,1,08:00,UTC,100.9,7.6,0
2017,9,1,09:00,UTC,268.3,106.4,60
2017,9,1,10:00,UTC,295.1,34,0
2017,9,1,11:00,UTC,288.8,33.6,0
2017,9,1,12:00,UTC,310.1,45,10
2017,9,1,13:00,UTC,129.4,14.1,0
2017,9,1,14:00,UTC,77.9,54.2,60
2017,9,1,15:00,UTC,49.9,34.1,60
2017,9,1,16:00,UTC,36.9,11.7,60
2017,9,1,17:00,UTC,18.3,-0.3,0
2017,9,1,18:00,UTC,1.3,-3.3,0
2017,9,1,19:00,UTC,1,-4.2,0
2017,9,1,20:00,UTC,0.9,-3.2,0
2017,9,1,21:00,UTC,0,-2.9,0
2017,9,1,22:00,UTC,0.3,-3.3,0
2017,9,1,23:00,UTC,0.8,-2.8,0
2017,9,2,00:00,UTC,0.6,-2.3,0
2017,9,2,01:00,UTC,0.1,-3.1,0
2017,9,2,02:00,UTC,1.1,-2.8,0
2017,9,2,03:00,UTC,5.4,-2.5,0
2017,9,2,04:00,UTC,26.3,0.1,0
2017,9,2,05:00,UTC,69.2,5.7,0
2017,9,2,06:00,UTC,148,20.1,0
2017,9,2,07:00,UTC,216.5,24.8,0
2017,9,2,08:00,UTC,254,32.3,0
2017,9,2,09:00,UTC,231.4,28,0
2017,9,2,10:00,UTC,206.3,24.6,0
2017,9,2,11:00,UTC,132.6,14.9,0
2017,9,2,12:00,UTC,80,8.2,0
2017,9,2,13:00,UTC,59.4,5.1,0
2017,9,2,14:00,UTC,67.7,6.2,0
2017,9,2,15:00,UTC,51.3,3.3,0
2017,9,2,16:00,UTC,29.5,0.4,0
2017,9,2,17:00,UTC,6.4,-2.6,0
2017,9,2,18:00,UTC,0.4,-4.1,0
2017,9,2,19:00,UTC,1.1,-3.2,0
2017,9,2,20:00,UTC,0.8,-3.5,0
2017,9,2,21:00,UTC,1.4,-3.3,0
2017,9,2,22:00,UTC,0.6,-3.6,0
2017,9,2,23:00,UTC,0.5,-3.6,0
2017,9,3,00:00,UTC,0.4,-4,0
2017,9,3,01:00,UTC,0.9,-3.8,0
2017,9,3,02:00,UTC,1.2,-3.6,0
2017,9,3,03:00,UTC,1.4,-3.7,0
2017,9,3,04:00,UTC,13.5,-2.4,0
2017,9,3,05:00,UTC,37.2,0.3,0
2017,9,3,06:00,UTC,67.4,4.6,0
2017,9,3,07:00,UTC,53.8,3.1,0
2017,9,3,08:00,UTC,313.5,33.1,0
2017,9,3,09:00,UTC,358.6,46.4,0
2017,9,3,10:00,UTC,298.3,33.9,0
2017,9,3,11:00,UTC,344.8,53.2,0
2017,9,3,12:00,UTC,260.9,34,0
2017,9,3,13:00,UTC,218.1,26.3,0
2017,9,3,14:00,UTC,56.3,51.6,60
2017,9,3,15:00,UTC,64.8,36,60
2017,9,3,16:00,UTC,35.4,12.3,60
2017,9,3,17:00,UTC,14.1,-2.1,0
2017,9,3,18:00,UTC,1,-4.4,0
2017,9,3,19:00,UTC,1.2,-4.6,0
2017,9,3,20:00,UTC,0.9,-4.4,0
2017,9,3,21:00,UTC,0.7,-4.2,0
2017,9,3,22:00,UTC,1.1,-4.4,0
2017,9,3,23:00,UTC,0.8,-3.9,0
2017,9,4,00:00,UTC,0.6,-4.1,0
2017,9,4,01:00,UTC,0.5,-4,0
2017,9,4,02:00,UTC,0.3,-4.1,0
2017,9,4,03:00,UTC,0.8,-4.5,0
2017,9,4,04:00,UTC,9.3,-3.2,0
2017,9,4,05:00,UTC,35.8,0,0
