Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2021,3,1,00:00,UTC,0,-4.5,0
2021,3,1,01:00,UTC,0.1,-4.4,0
2021,3,1,02:00,UTC,0.1,-4.4,0
2021,3,1,03:00,UTC,0,-3.9,0
2021,3,1,04:00,UTC,0,-3.4,0
2021,3,1,05:00,UTC,0.2,-3.8,0
2021,3,1,06:00,UTC,30.1,10.4,0
2021,3,1,07:00,UTC,87.1,40,0
2021,3,1,08:00,UTC,144.5,72.1,0
2021,3,1,09:00,UTC,164.4,79.1,0
2021,3,1,10:00,UTC,181.5,100.2,0
2021,3,1,11:00,UTC,208.8,112.1,0
2021,3,1,12:00,UTC,104.8,48.8,0
2021,3,1,13:00,UTC,160.5,75.9,0
2021,3,1,14:00,UTC,97.4,49,0
2021,3,1,15:00,UTC,34.6,12,0
2021,3,1,16:00,UTC,0.7,-4.5,0
2021,3,1,17:00,UTC,0.1,-5,0
2021,3,1,18:00,UTC,0,-4.7,0
2021,3,1,19:00,UTC,0.4,-5,0
2021,3,1,20:00,UTC,0,-4.9,0
2021,3,1,21:00,UTC,0.6,-4.9,0
2021,3,1,22:00,UTC,0.3,-4.4,0
2021,3,1,23:00,UTC,0.1,-4.5,0
2021,3,2,00:00,UTC,0,-4.9,0
2021,3,2,01:00,UTC,0,-5,0
2021,3,2,02:00,UTC,0,-4.5,0
2021,3,2,03:00,UTC,0.2,-4.6,0
2021,3,2,04:00,UTC,0.1,-4.5,0
2021,3,2,05:00,UTC,1.4,-3.3,0
2021,3,2,06:00,UTC,19.3,26.4,60
2021,3,2,07:00,UTC,32.7,73.4,60
2021,3,2,08:00,UTC,49.3,128.8,60
2021,3,2,09:00,UTC,55.1,169,60
2021,3,2,10:00,UTC,53.6,191.1,60
2021,3,2,11:00,UTC,49.1,190.9,60
2021,3,2,12:00,UTC,52.2,168.1,60
2021,3,2,13:00,UTC,47.3,123,60
2021,3,2,14:00,UTC,40.1,60.7,60
2021,3,2,15:00,UTC,21.1,15.9,60
2021,3,2,16:00,UTC,3.5,-2.6,0
2021,3,2,17:00,UTC,0.2,-4.1,0
2021,3,2,18:00,UTC,0.5,-4.4,0
2021,3,2,19:00,UTC,0,-4.3,0
2021,3,2,20:00,UTC,0.1,-4.2,0
2021,3,2,21:00,UTC,0,-4.4,0
2021,3,2,22:00,UTC,0.1,-4.2,0
2021,3,2,23:00,UTC,0.1,-4.1,0
2021,3,3,00:00,UTC,0,-4,0
2021,3,3,01:00,UTC,0.1,-4.2,0
2021,3,3,02:00,UTC,0,-4.2,0
2021,3,3,03:00,UTC,0,-4.4,0
