Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2017,10,1,00:00,UTC,0.7,-3,0
2017,10,1,01:00,UTC,0.8,-3.8,0
2017,10,1,02:00,UTC,1.1,-2.7,0
2017,10,1,03:00,UTC,1,-2.3,0
2017,10,1,04:00,UTC,1,-2.3,0
2017,10,1,05:00,UTC,5.2,-1.2,0
2017,10,1,06:00,UTC,36.3,1.1,0
2017,10,1,07:00,UTC,64,3.1,0
2017,10,1,08:00,UTC,71.2,4.1,0
2017,10,1,09:00,UTC,55,3,0
2017,10,1,10:00,UTC,44.2,1.9,0
2017,10,1,11:00,UTC,95.4,7.4,0
2017,10,1,12:00,UTC,38.2,0.7,0
2017,10,1,13:00,UTC,25.2,-0.6,0
2017,10,1,14:00,UTC,18.9,-1.8,0
2017,10,1,15:00,UTC,7.8,-2.8,0
2017,10,1,16:00,UTC,1,-3.5,0
2017,10,1,17:00,UTC,1,-3.5,0
2017,10,1,18:00,UTC,0.8,-3.5,0
2017,10,1,19:00,UTC,0.8,-3.2,0
2017,10,1,20:00,UTC,0.8,-3.3,0
2017,10,1,21:00,UTC,0.5,-4.2,0
2017,10,1,22:00,UTC,0.5,-3.1,0
2017,10,1,23:00,UTC,0.5,-3.7,0
2017,10,2,00:00,UTC,1.4,-3.3,0
2017,10,2,01:00,UTC,0.4,-4.2,0
2017,10,2,02:00,UTC,1.2,-4.3,0
2017,10,2,03:00,UTC,0.5,-4.9,0
2017,10,2,04:00,UTC,0.6,-5.5,0
2017,10,2,05:00,UTC,3.3,-5.3,0
2017,10,2,06:00,UTC,9.1,-4,0
2017,10,2,07:00,UTC,14.8,-3.7,0
2017,10,2,08:00,UTC,31.2,-1.6,0
2017,10,2,09:00,UTC,73.2,3.5,0
2017,10,2,10:00,UTC,44.6,0.2,0
2017,10,2,11:00,UTC,32.7,-1.6,0
2017,10,2,12:00,UTC,28.7,-1.5,0
2017,10,2,13:00,UTC,43.7,0.4,0
2017,10,2,14:00,UTC,40.6,-0.6,0
2017,10,2,15:00,UTC,12.7,-4.4,0
2017,10,2,16:00,UTC,0.8,-5.9,0
2017,10,2,17:00,UTC,0.5,-6,0
2017,10,2,18:00,UTC,0.9,-5.9,0
2017,10,2,19:00,UTC,0.6,-6,0
2017,10,2,20:00,UTC,0.7,-5.5,0
2017,10,2,21:00,UTC,0.8,-5.9,0
2017,10,2,22:00,UTC,1,-6,0
2017,10,2,23:00,UTC,0.9,-5.9,0
2017,10,3,00:00,UTC,1.1,-6,0
2017,10,3,01:00,UTC,1.1,-5.7,0
2017,10,3,02:00,UTC,1,-4.8,0
2017,10,3,03:00,UTC,1,-2.4,0
2017,10,3,04:00,UTC,0.6,-2.5,0
2017,10,3,05:00,UTC,2.2,-2.3,0
2017,10,3,06:00,UTC,5.1,-2.2,0
2017,10,3,07:00,UTC,14,-1.4,0
2017,10,3,08:00,UTC,19.8,-0.9,0
2017,10,3,09:00,UTC,18.2,-1.2,0
2017,10,3,10:00,UTC,20.1,-1.1,0
2017,10,3,11:00,UTC,20.1,-1,0
2017,10,3,12:00,UTC,7.6,-2.4,0
2017,10,3,13:00,UTC,10.4,-2,0
2017,10,3,14:00,UTC,25.2,-0.9,0
2017,10,3,15:00,UTC,2.6,-3.2,0
2017,10,3,16:00,UTC,0.6,-2.9,0
2017,10,3,17:00,UTC,0.3,-3.2,0
2017,10,3,18:00,UTC,0.8,-3.9,0
2017,10,3,19:00,UTC,0.3,-4.2,0
2017,10,3,20:00,UTC,0.8,-3.8,0
2017,10,3,21:00,UTC,0.2,-4.8,0
2017,10,3,22:00,UTC,0.4,-4.6,0
2017,10,3,23:00,UTC,0.3,-5.4,0
2017,10,4,00:00,UTC,0.5,-5.5,0
2017,10,4,01:00,UTC,0.3,-6,0
2017,10,4,02:00,UTC,0.3,-5.5,0
2017,10,4,03:00,UTC,0.6,-3.4,0
2017,10,4,04:00,UTC,0.6,-4.6,0
2017,10,4,05:00,UTC,3.3,-3.8,0
2017,10,4,06:00,UTC,29.3,-1.1,0
2017,10,4,07:00,UTC,49.7,0.1,0
2017,10,4,08:00,UTC,68.3,3.3,0
2017,10,4,09:00,UTC,45,1.7,0
2017,10,4,10:00,UTC,146.4,11.2,0
2017,10,4,11:00,UTC,109.2,9.2,0
2017,10,4,12:00,UTC,125.7,10.4,0
2017,10,4,13:00,UTC,85.9,39,60
2017,10,4,14:00,UTC,57.6,3.7,0
2017,10,4,15:00,UTC,29.7,5.2,60
2017,10,4,16:00,UTC,2.2,-4.8,0
2017,10,4,17:00,UTC,1.2,-4,0
2017,10,4,18:00,UTC,0.9,-3.6,0
2017,10,4,19:00,UTC,0.5,-3.4,0
2017,10,4,20:00,UTC,0.7,-3.2,0
2017,10,4,21:00,UTC,0,-4.6,0
2017,10,4,22:00,UTC,0.9,-1.7,0
2017,10,4,23:00,UTC,1,-2.6,0
2017,10,5,00:00,UTC,0.7,-3.1,0
2017,10,5,01:00,UTC,0.9,-2.6,0
2017,10,5,02:00,UTC,0.5,-4.1,0
2017,10,5,03:00,UTC,0.4,-4.9,0
2017,10,5,04:00,UTC,1.5,-4.2,0
2017,10,5,05:00,UTC,10.9,-2.7,0
2017,10,5,06:00,UTC,22.4,-1.8,0
2017,10,5,07:00,UTC,56.6,0.8,0
2017,10,5,08:00,UTC,118.7,9.4,0
2017,10,5,09:00,UTC,217.5,20.4,0
2017,10,5,10:00,UTC,265.3,34.8,0
2017,10,5,11:00,UTC,117.6,10.2,0
2017,10,5,12:00,UTC,65.6,3.6,0
2017,10,5,13:00,UTC,73.6,5.6,0
2017,10,5,14:00,UTC,55.7,2.2,0
2017,10,5,15:00,UTC,22.3,-2.5,0
