Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2021,4,1,00:00,UTC,0.1,-3.9,0
2021,4,1,01:00,UTC,0.1,-3.8,0
2021,4,1,02:00,UTC,0,-3.5,0
2021,4,1,03:00,UTC,0.1,-3.6,0
2021,4,1,04:00,UTC,8.9,0,0
2021,4,1,05:00,UTC,27.6,13.6,60
2021,4,1,06:00,UTC,38.6,31.6,60
2021,4,1,07:00,UTC,42.7,50.2,60
2021,4,1,08:00,UTC,53.7,64.3,60
2021,4,1,09:00,UTC,54.7,73.1,60
2021,4,1,10:00,UTC,64.9,81.7,60
2021,4,1,11:00,UTC,56.7,78.2,60
2021,4,1,12:00,UTC,60.2,71.2,60
2021,4,1,13:00,UTC,150.8,73.6,60
2021,4,1,14:00,UTC,145.4,12.5,0
2021,4,1,15:00,UTC,103.4,36,60
2021,4,1,16:00,UTC,55.5,2.6,0
2021,4,1,17:00,UTC,10.6,-3.4,0
2021,4,1,18:00,UTC,0.2,-4,0
2021,4,1,19:00,UTC,0.8,-4.2,0
2021,4,1,20:00,UTC,0.2,-3.9,0
2021,4,1,21:00,UTC,0,-3.7,0
2021,4,1,22:00,UTC,0,-3.3,0
2021,4,1,23:00,UTC,0.2,-3.7,0
2021,4,2,00:00,UTC,0,-4.3,0
2021,4,2,01:00,UTC,0,-3.8,0
2021,4,2,02:00,UTC,0.2,-3.9,0
2021,4,2,03:00,UTC,0,-4.2,0
2021,4,2,04:00,UTC,10.2,-2.5,0
2021,4,2,05:00,UTC,83.7,19.8,60
2021,4,2,06:00,UTC,113.7,10.1,0
2021,4,2,07:00,UTC,156.5,14.2,0
2021,4,2,08:00,UTC,132.4,11,0
2021,4,2,09:00,UTC,366.7,43.4,0
2021,4,2,10:00,UTC,300.8,36.9,0
2021,4,2,11:00,UTC,145.3,12.7,0
2021,4,2,12:00,UTC,179.2,17.4,0
2021,4,2,13:00,UTC,272.8,30.8,0
2021,4,2,14:00,UTC,93.9,12.5,5
2021,4,2,15:00,UTC,47.8,31.3,60
2021,4,2,16:00,UTC,30.4,11.3,60
2021,4,2,17:00,UTC,5.3,-2.6,0
2021,4,2,18:00,UTC,1,-3.5,0
2021,4,2,19:00,UTC,0,-3.3,0
2021,4,2,20:00,UTC,0.7,-3.6,0
2021,4,2,21:00,UTC,0.6,-2.9,0
2021,4,2,22:00,UTC,0,-3.2,0
2021,4,2,23:00,UTC,0.2,-3.4,0
2021,4,3,00:00,UTC,0.1,-3.1,0
2021,4,3,01:00,UTC,0.1,-3.2,0
2021,4,3,02:00,UTC,0,-3.1,0
2021,4,3,03:00,UTC,0.4,-3.1,0
2021,4,3,04:00,UTC,11.2,-2.5,0
2021,4,3,05:00,UTC,86.8,5.5,0
2021,4,3,06:00,UTC,57.7,3,0
2021,4,3,07:00,UTC,265.8,40.6,30
2021,4,3,08:00,UTC,240.7,51.2,45
2021,4,3,09:00,UTC,225.2,78,60
2021,4,3,10:00,UTC,191.7,98.2,60
2021,4,3,11:00,UTC,105.7,23.4,60
2021,4,3,12:00,UTC,238,24.4,0
2021,4,3,13:00,UTC,171,17.1,0
2021,4,3,14:00,UTC,118.1,19,60
2021,4,3,15:00,UTC,110.3,34.3,60
2021,4,3,16:00,UTC,39.2,12.5,60
2021,4,3,17:00,UTC,4.3,-3.2,0
2021,4,3,18:00,UTC,0.9,-3.6,0
2021,4,3,19:00,UTC,0.3,-3.5,0
2021,4,3,20:00,UTC,1.1,-3.5,0
2021,4,3,21:00,UTC,0,-3.5,0
2021,4,3,22:00,UTC,0,-3.2,0
2021,4,3,23:00,UTC,0,-2.7,0
2021,4,4,00:00,UTC,0,-3.9,0
2021,4,4,01:00,UTC,0,-4,0
2021,4,4,02:00,UTC,0.1,-3.6,0
2021,4,4,03:00,UTC,0,-3.7,0
2021,4,4,04:00,UTC,9.9,-2.4,0
2021,4,4,05:00,UTC,58.3,3.2,0
2021,4,4,06:00,UTC,240.9,23.9,0
2021,4,4,07:00,UTC,250.2,23.8,0
2021,4,4,08:00,UTC,156,69,60
2021,4,4,09:00,UTC,267.1,30,0
2021,4,4,10:00,UTC,322.2,33.6,0
2021,4,4,11:00,UTC,349.6,40.4,0
2021,4,4,12:00,UTC,160.6,70.7,60
2021,4,4,13:00,UTC,89.1,56.3,60
2021,4,4,14:00,UTC,58.6,45.5,60
2021,4,4,15:00,UTC,49.4,27.3,60
2021,4,4,16:00,UTC,36.3,8.9,60
2021,4,4,17:00,UTC,11,-3.9,0
2021,4,4,18:00,UTC,0.2,-4.9,0
2021,4,4,19:00,UTC,0,-4.9,0
2021,4,4,20:00,UTC,0,-5.6,0
2021,4,4,21:00,UTC,0,-5.5,0
2021,4,4,22:00,UTC,0,-5.4,0
2021,4,4,23:00,UTC,0,-5.8,0
2021,4,5,00:00,UTC,0,-5.4,0
2021,4,5,01:00,UTC,0.2,-4.8,0
2021,4,5,02:00,UTC,0,-3.8,0
2021,4,5,03:00,UTC,0,-3.9,0
2021,4,5,04:00,UTC,3.3,-3.6,0
2021,4,5,05:00,UTC,10.2,-3.2,0
2021,4,5,06:00,UTC,36.5,-1.5,0
2021,4,5,07:00,UTC,54.8,-0.2,0
2021,4,5,08:00,UTC,86.7,1.6,0
2021,4,5,09:00,UTC,92,2.3,0
2021,4,5,10:00,UTC,122.7,6.1,0
2021,4,5,11:00,UTC,105.4,4.5,0
2021,4,5,12:00,UTC,88.6,3.7,0
2021,4,5,13:00,UTC,134,9.4,0
2021,4,5,14:00,UTC,127.5,8.3,0
2021,4,5,15:00,UTC,107.9,5.9,0
2021,4,5,16:00,UTC,103.1,8.6,0
2021,4,5,17:00,UTC,15.4,-3.9,0
2021,4,5,18:00,UTC,0,-5,0
2021,4,5,19:00,UTC,0.5,-5.7,0
2021,4,5,20:00,UTC,0,-5.1,0
2021,4,5,21:00,UTC,0,-4.5,0
2021,4,5,22:00,UTC,0,-5.3,0
2021,4,5,23:00,UTC,0.1,-4.5,0
2021,4,6,00:00,UTC,0,-5.2,0
2021,4,6,01:00,UTC,0,-5.4,0
2021,4,6,02:00,UTC,0,-5.3,0
2021,4,6,03:00,UTC,0,-5.1,0
2021,4,6,04:00,UTC,6.1,-4.2,0
2021,4,6,05:00,UTC,35.3,4.5,0
2021,4,6,06:00,UTC,87.7,10.7,0
2021,4,6,07:00,UTC,196.5,16.5,5
2021,4,6,08:00,UTC,218.8,56.3,55
2021,4,6,09:00,UTC,217.7,19.1,0
2021,4,6,10:00,UTC,195.8,16.7,0
2021,4,6,11:00,UTC,222.2,39.2,25
2021,4,6,12:00,UTC,217,31.4,15
2021,4,6,13:00,UTC,273.6,51.1,50
2021,4,6,14:00,UTC,156,29.1,35
2021,4,6,15:00,UTC,140.1,16.3,20
2021,4,6,16:00,UTC,77.6,5.1,0
2021,4,6,17:00,UTC,4.6,-4.5,0
2021,4,6,18:00,UTC,0,-4.9,0
2021,4,6,19:00,UTC,0,-5.2,0
2021,4,6,20:00,UTC,0.1,-5,0
2021,4,6,21:00,UTC,0.4,-5,0
2021,4,6,22:00,UTC,0,-5,0
2021,4,6,23:00,UTC,0.2,-5.3,0
2021,4,7,00:00,UTC,0.1,-5.4,0
2021,4,7,01:00,UTC,0,-5.4,0
2021,4,7,02:00,UTC,0.2,-5,0
2021,4,7,03:00,UTC,0.1,-5.4,0
2021,4,7,04:00,UTC,10.8,-3.4,0
2021,4,7,05:00,UTC,47.9,0.5,0
2021,4,7,06:00,UTC,58.9,1.3,0
2021,4,7,07:00,UTC,141.1,10.2,0
2021,4,7,08:00,UTC,201.9,17.7,0
2021,4,7,09:00,UTC,198.3,16.5,0
2021,4,7,10:00,UTC,248.5,24.2,0
2021,4,7,11:00,UTC,323.9,33.7,0
2021,4,7,12:00,UTC,255.9,27.8,0
2021,4,7,13:00,UTC,205.6,23.4,0
2021,4,7,14:00,UTC,141.4,23.5,60
2021,4,7,15:00,UTC,100.2,12.3,0
2021,4,7,16:00,UTC,94.3,11.6,0
2021,4,7,17:00,UTC,16.1,-2,0
2021,4,7,18:00,UTC,0.6,-4.8,0
2021,4,7,19:00,UTC,0.1,-3.8,0
2021,4,7,20:00,UTC,0,-3.9,0
2021,4,7,21:00,UTC,0.2,-3.4,0
2021,4,7,22:00,UTC,0.5,-3.5,0
2021,4,7,23:00,UTC,0.1,-2.5,0
2021,4,8,00:00,UTC,0,-2.7,0
2021,4,8,01:00,UTC,0,-3.3,0
2021,4,8,02:00,UTC,0,-2.9,0
2021,4,8,03:00,UTC,0,-3.2,0
2021,4,8,04:00,UTC,21.2,-1.4,0
2021,4,8,05:00,UTC,111.7,7.4,0
2021,4,8,06:00,UTC,41.7,40.1,60
2021,4,8,07:00,UTC,46.2,58.6,60
2021,4,8,08:00,UTC,58.2,70.2,60
2021,4,8,09:00,UTC,132,62.3,50
2021,4,8,10:00,UTC,208.2,23.6,0
2021,4,8,11:00,UTC,122.8,94.5,60
2021,4,8,12:00,UTC,202.6,24.2,15
2021,4,8,13:00,UTC,65.7,68.2,60
2021,4,8,14:00,UTC,94.7,8.3,15
2021,4,8,15:00,UTC,70.5,2.4,15
2021,4,8,16:00,UTC,42.4,13.7,60
2021,4,8,17:00,UTC,17.9,-0.6,5
2021,4,8,18:00,UTC,0.4,-4,0
2021,4,8,19:00,UTC,0,-3.7,0
2021,4,8,20:00,UTC,0,-3.8,0
2021,4,8,21:00,UTC,0.1,-4.2,0
