Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2019,3,1,00:00,UTC,0,-3.1,0
2019,3,1,01:00,UTC,0,-3.9,0
2019,3,1,02:00,UTC,0,-3,0
2019,3,1,03:00,UTC,0,-2.6,0
2019,3,1,04:00,UTC,0,-2.7,0
2019,3,1,05:00,UTC,0,-2.4,0
2019,3,1,06:00,UTC,14.2,25.6,60
2019,3,1,07:00,UTC,25.9,73.4,60
2019,3,1,08:00,UTC,41.9,133.7,60
2019,3,1,09:00,UTC,44.5,178.5,60
2019,3,1,10:00,UTC,43.6,200.5,60
2019,3,1,11:00,UTC,43,201.2,60
2019,3,1,12:00,UTC,104.1,175.8,60
2019,3,1,13:00,UTC,42.5,133.8,60
2019,3,1,14:00,UTC,34.5,71.8,60
2019,3,1,15:00,UTC,18,20.5,60
2019,3,1,16:00,UTC,2.1,-2.4,0
2019,3,1,17:00,UTC,0,-3.2,0
2019,3,1,18:00,UTC,0,-3.7,0
2019,3,1,19:00,UTC,0,-3.9,0
2019,3,1,20:00,UTC,0,-3.8,0
2019,3,1,21:00,UTC,0,-4,0
2019,3,1,22:00,UTC,0,-4.5,0
2019,3,1,23:00,UTC,0,-4.5,0
2019,3,2,00:00,UTC,0,-4.4,0
2019,3,2,01:00,UTC,0,-4.7,0
2019,3,2,02:00,UTC,0,-5.1,0
2019,3,2,03:00,UTC,0,-4.8,0
2019,3,2,04:00,UTC,0,-4.6,0
2019,3,2,05:00,UTC,0.1,-3.3,0
2019,3,2,06:00,UTC,15.6,26.5,60
2019,3,2,07:00,UTC,26.7,73.1,60
2019,3,2,08:00,UTC,40.8,133.3,60
2019,3,2,09:00,UTC,41.6,173.6,60
2019,3,2,10:00,UTC,174.7,125.4,45
2019,3,2,11:00,UTC,144.8,68,0
2019,3,2,12:00,UTC,183.7,83,0
2019,3,2,13:00,UTC,176.2,76.2,0
2019,3,2,14:00,UTC,73.5,27.8,0
2019,3,2,15:00,UTC,11.1,1.3,0
2019,3,2,16:00,UTC,0.8,-4.9,0
2019,3,2,17:00,UTC,0,-4.4,0
2019,3,2,18:00,UTC,0,-4.4,0
2019,3,2,19:00,UTC,0,-4.2,0
2019,3,2,20:00,UTC,0.3,-4,0
2019,3,2,21:00,UTC,0,-4.3,0
2019,3,2,22:00,UTC,0,-4.2,0
2019,3,2,23:00,UTC,0,-4.3,0
2019,3,3,00:00,UTC,0,-3.3,0
2019,3,3,01:00,UTC,0,-3.8,0
2019,3,3,02:00,UTC,0,-3.4,0
2019,3,3,03:00,UTC,0,-3.1,0
2019,3,3,04:00,UTC,0,-3.3,0
2019,3,3,05:00,UTC,0.1,-2.4,0
2019,3,3,06:00,UTC,21.1,41.2,60
2019,3,3,07:00,UTC,27.6,96.4,60
2019,3,3,08:00,UTC,45,169.4,60
2019,3,3,09:00,UTC,48.9,209.3,60
2019,3,3,10:00,UTC,87,109.2,60
2019,3,3,11:00,UTC,89.2,228.9,60
2019,3,3,12:00,UTC,91.6,178.6,60
2019,3,3,13:00,UTC,108.2,60.5,0
2019,3,3,14:00,UTC,90.8,47.8,0
2019,3,3,15:00,UTC,31.6,13.5,0
2019,3,3,16:00,UTC,0.3,-4.3,0
2019,3,3,17:00,UTC,0,-4.2,0
2019,3,3,18:00,UTC,0,-4,0
2019,3,3,19:00,UTC,0,-3.8,0
2019,3,3,20:00,UTC,0,-3.3,0
2019,3,3,21:00,UTC,0,-3.5,0
2019,3,3,22:00,UTC,0,-3.8,0
