Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2020,8,1,00:00,UTC,0.1,-2.6,0
2020,8,1,01:00,UTC,0.1,-2.5,0
2020,8,1,02:00,UTC,4.3,-2.1,0
2020,8,1,03:00,UTC,19.5,7.5,60
2020,8,1,04:00,UTC,36.6,21.5,60
2020,8,1,05:00,UTC,42.6,41.7,60
2020,8,1,06:00,UTC,51,59.5,60
2020,8,1,07:00,UTC,62.6,75.2,60
2020,8,1,08:00,UTC,210,67.2,35
2020,8,1,09:00,UTC,218.1,108.2,60
2020,8,1,10:00,UTC,175.9,112.9,60
2020,8,1,11:00,UTC,267.9,92.7,60
2020,8,1,12:00,UTC,314.9,36,0
2020,8,1,13:00,UTC,213.4,105.9,60
2020,8,1,14:00,UTC,116,81.3,60
2020,8,1,15:00,UTC,121.4,12.2,0
2020,8,1,16:00,UTC,157.2,55.5,60
2020,8,1,17:00,UTC,71.7,26.4,60
2020,8,1,18:00,UTC,24.4,-0.2,0
2020,8,1,19:00,UTC,1.3,-2.7,0
2020,8,1,20:00,UTC,0,-2.7,0
2020,8,1,21:00,UTC,0.6,-1.9,0
2020,8,1,22:00,UTC,0,-1.8,0
2020,8,1,23:00,UTC,0.4,-2.4,0
2020,8,2,00:00,UTC,0,-3,0
2020,8,2,01:00,UTC,0,-3.4,0
2020,8,2,02:00,UTC,3.8,-2.6,0
2020,8,2,03:00,UTC,17.8,5.1,60
2020,8,2,04:00,UTC,38.4,20.2,60
2020,8,2,05:00,UTC,45,40.4,60
2020,8,2,06:00,UTC,48.3,58.9,60
2020,8,2,07:00,UTC,53.4,71.9,60
2020,8,2,08:00,UTC,72.5,86.4,60
2020,8,2,09:00,UTC,74,94.3,60
2020,8,2,10:00,UTC,159.1,105.8,60
2020,8,2,11:00,UTC,360.2,39.3,0
2020,8,2,12:00,UTC,141.6,11.6,0
2020,8,2,13:00,UTC,107.8,8.9,0
2020,8,2,14:00,UTC,107.6,9.1,0
2020,8,2,15:00,UTC,118.4,11.1,0
2020,8,2,16:00,UTC,110.2,9.6,0
2020,8,2,17:00,UTC,42.7,1.2,0
2020,8,2,18:00,UTC,15.4,-1.5,0
2020,8,2,19:00,UTC,0.7,-3.3,0
2020,8,2,20:00,UTC,0,-4.1,0
2020,8,2,21:00,UTC,0,-4.5,0
2020,8,2,22:00,UTC,0,-3.8,0
2020,8,2,23:00,UTC,0.2,-3.2,0
2020,8,3,00:00,UTC,0,-3,0
2020,8,3,01:00,UTC,0,-3.4,0
2020,8,3,02:00,UTC,1.3,-2.5,0
2020,8,3,03:00,UTC,26.5,-0.6,0
2020,8,3,04:00,UTC,59.7,3.4,0
2020,8,3,05:00,UTC,105.2,8.7,0
2020,8,3,06:00,UTC,37.3,0,0
2020,8,3,07:00,UTC,22.1,1.1,0
2020,8,3,08:00,UTC,132.2,9,0
2020,8,3,09:00,UTC,34.2,-0.5,0
2020,8,3,10:00,UTC,126.2,8.7,0
2020,8,3,11:00,UTC,416.8,44.7,0
2020,8,3,12:00,UTC,264.1,57.3,30
2020,8,3,13:00,UTC,156.8,71.9,60
2020,8,3,14:00,UTC,99.2,69.2,60
2020,8,3,15:00,UTC,63.4,51.2,60
2020,8,3,16:00,UTC,51.5,35.7,60
2020,8,3,17:00,UTC,43.7,18,60
2020,8,3,18:00,UTC,23.5,1.8,60
2020,8,3,19:00,UTC,2.9,-3.8,0
2020,8,3,20:00,UTC,0.1,-3.5,0
2020,8,3,21:00,UTC,0.4,-2.6,0
2020,8,3,22:00,UTC,0,-2.5,0
2020,8,3,23:00,UTC,0,-2.9,0
2020,8,4,00:00,UTC,0,-2.7,0
2020,8,4,01:00,UTC,0.1,-2.5,0
2020,8,4,02:00,UTC,4.2,-2.1,0
2020,8,4,03:00,UTC,34.7,1.1,0
2020,8,4,04:00,UTC,83.6,6.9,0
2020,8,4,05:00,UTC,120.7,9.7,0
2020,8,4,06:00,UTC,129.5,12.8,0
2020,8,4,07:00,UTC,261.1,28.5,0
2020,8,4,08:00,UTC,200.2,20.2,0
2020,8,4,09:00,UTC,220.5,22.5,0
2020,8,4,10:00,UTC,227.6,25.4,0
2020,8,4,11:00,UTC,147.6,14.9,0
2020,8,4,12:00,UTC,303.9,34.1,0
2020,8,4,13:00,UTC,133.4,10.4,0
2020,8,4,14:00,UTC,65.4,2.2,0
2020,8,4,15:00,UTC,63.9,3.2,0
2020,8,4,16:00,UTC,59.9,2.6,0
2020,8,4,17:00,UTC,15.7,-1,0
2020,8,4,18:00,UTC,7.7,-1.9,0
2020,8,4,19:00,UTC,1.9,-2.4,0
2020,8,4,20:00,UTC,0.1,-2.3,0
2020,8,4,21:00,UTC,0,-2,0
2020,8,4,22:00,UTC,0,-3.3,0
2020,8,4,23:00,UTC,0,-2.9,0
2020,8,5,00:00,UTC,0.1,-3.2,0
2020,8,5,01:00,UTC,0,-3.8,0
2020,8,5,02:00,UTC,2.3,-3.4,0
2020,8,5,03:00,UTC,39.4,0.9,0
2020,8,5,04:00,UTC,83.2,8.3,0
2020,8,5,05:00,UTC,79.8,36.3,60
2020,8,5,06:00,UTC,60,56.4,60
2020,8,5,07:00,UTC,61.6,71.7,60
2020,8,5,08:00,UTC,61.4,85.6,60
2020,8,5,09:00,UTC,76.5,93.6,60
2020,8,5,10:00,UTC,162.2,16,0
2020,8,5,11:00,UTC,139.5,111.4,60
2020,8,5,12:00,UTC,160.8,101.3,60
2020,8,5,13:00,UTC,191.5,83.2,60
2020,8,5,14:00,UTC,125.5,9.4,0
2020,8,5,15:00,UTC,213.4,35.9,60
2020,8,5,16:00,UTC,175.4,20.4,0
2020,8,5,17:00,UTC,46.8,1.8,0
2020,8,5,18:00,UTC,12.4,-2,0
2020,8,5,19:00,UTC,0.4,-4.2,0
2020,8,5,20:00,UTC,0.1,-3.7,0
2020,8,5,21:00,UTC,0.8,-3,0
2020,8,5,22:00,UTC,0,-2.9,0
2020,8,5,23:00,UTC,0.5,-3,0
2020,8,6,00:00,UTC,0,-3.2,0
2020,8,6,01:00,UTC,0,-3.6,0
2020,8,6,02:00,UTC,0.4,-3.3,0
2020,8,6,03:00,UTC,14.2,-1.9,0
2020,8,6,04:00,UTC,58.2,3.7,0
2020,8,6,05:00,UTC,149.1,13.9,0
2020,8,6,06:00,UTC,101.1,7.9,0
2020,8,6,07:00,UTC,71.6,5,0
2020,8,6,08:00,UTC,168.2,11.7,0
2020,8,6,09:00,UTC,367.4,40.1,0
2020,8,6,10:00,UTC,257.4,27.7,0
2020,8,6,11:00,UTC,229.9,25.7,0
2020,8,6,12:00,UTC,116.9,9.7,0
2020,8,6,13:00,UTC,151.4,14.2,0
2020,8,6,14:00,UTC,78.8,4.1,0
2020,8,6,15:00,UTC,46.1,3.1,0
2020,8,6,16:00,UTC,33.4,0.1,0
2020,8,6,17:00,UTC,22,-0.5,0
