Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2019,4,1,00:00,UTC,0,-3.9,0
2019,4,1,01:00,UTC,0,-3.2,0
2019,4,1,02:00,UTC,0,-3.6,0
2019,4,1,03:00,UTC,0,-3.2,0
2019,4,1,04:00,UTC,8,0.2,0
2019,4,1,05:00,UTC,25.3,13.7,60
2019,4,1,06:00,UTC,35.6,32.7,60
2019,4,1,07:00,UTC,39.5,52.6,60
2019,4,1,08:00,UTC,53.5,67.3,60
2019,4,1,09:00,UTC,55.3,77.5,60
2019,4,1,10:00,UTC,53.2,82.5,60
2019,4,1,11:00,UTC,50.3,81,60
2019,4,1,12:00,UTC,55,72.1,60
2019,4,1,13:00,UTC,63.1,62.4,60
2019,4,1,14:00,UTC,43.6,46.7,60
2019,4,1,15:00,UTC,37.1,28.3,60
2019,4,1,16:00,UTC,28,9.1,60
2019,4,1,17:00,UTC,7.7,-4.2,0
2019,4,1,18:00,UTC,0.3,-4,0
2019,4,1,19:00,UTC,0,-4.4,0
2019,4,1,20:00,UTC,0.2,-4.4,0
2019,4,1,21:00,UTC,0,-3.9,0
2019,4,1,22:00,UTC,0,-3.9,0
2019,4,1,23:00,UTC,0,-3.7,0
2019,4,2,00:00,UTC,0,-3.8,0
2019,4,2,01:00,UTC,0,-3.4,0
2019,4,2,02:00,UTC,0,-3.2,0
2019,4,2,03:00,UTC,0,-3,0
2019,4,2,04:00,UTC,13.7,-0.9,0
2019,4,2,05:00,UTC,68.7,5,0
2019,4,2,06:00,UTC,138.3,18.3,0
2019,4,2,07:00,UTC,179.7,42.6,60
2019,4,2,08:00,UTC,140.3,54.6,60
2019,4,2,09:00,UTC,189.1,67.4,60
2019,4,2,10:00,UTC,97.5,79,60
2019,4,2,11:00,UTC,142.6,53.3,60
2019,4,2,12:00,UTC,74.6,72,60
2019,4,2,13:00,UTC,65.7,61.6,60
2019,4,2,14:00,UTC,54.1,46,60
2019,4,2,15:00,UTC,44.8,28.2,60
2019,4,2,16:00,UTC,32.1,10.2,60
2019,4,2,17:00,UTC,6.1,-3,0
2019,4,2,18:00,UTC,0.2,-2.9,0
