Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2020,6,1,00:00,UTC,0.7,-2.8,0
2020,6,1,01:00,UTC,3.8,-2.6,0
2020,6,1,02:00,UTC,15.2,-0.6,0
2020,6,1,03:00,UTC,40.2,2.1,0
2020,6,1,04:00,UTC,131.6,15.4,0
2020,6,1,05:00,UTC,189.7,21,0
2020,6,1,06:00,UTC,143,15.4,0
2020,6,1,07:00,UTC,354.4,44.9,0
2020,6,1,08:00,UTC,307,35.8,0
2020,6,1,09:00,UTC,300.8,34.7,0
2020,6,1,10:00,UTC,158.4,14.6,0
2020,6,1,11:00,UTC,253.4,25.5,0
2020,6,1,12:00,UTC,245.5,26.3,0
2020,6,1,13:00,UTC,238.2,27.7,0
2020,6,1,14:00,UTC,126.2,58.3,60
2020,6,1,15:00,UTC,209.2,64,60
2020,6,1,16:00,UTC,75.2,42.1,60
2020,6,1,17:00,UTC,52,24.7,60
2020,6,1,18:00,UTC,32.8,10.6,60
2020,6,1,19:00,UTC,11.2,0,0
2020,6,1,20:00,UTC,0.4,-3.1,0
2020,6,1,21:00,UTC,0.5,-2.2,0
2020,6,1,22:00,UTC,0,-2.5,0
2020,6,1,23:00,UTC,0,-2.4,0
2020,6,2,00:00,UTC,1.4,-2.5,0
2020,6,2,01:00,UTC,4.2,-1.8,0
2020,6,2,02:00,UTC,15.1,5.3,60
2020,6,2,03:00,UTC,36.8,17.5,60
2020,6,2,04:00,UTC,52.3,35.6,60
2020,6,2,05:00,UTC,73.1,51.2,60
2020,6,2,06:00,UTC,70.1,70.6,60
2020,6,2,07:00,UTC,80,84.3,60
2020,6,2,08:00,UTC,114,85.2,60
2020,6,2,09:00,UTC,90.8,102,60
2020,6,2,10:00,UTC,74.3,103.9,60
2020,6,2,11:00,UTC,79.9,102.2,60
2020,6,2,12:00,UTC,76.4,98.3,60
2020,6,2,13:00,UTC,72.4,87.6,60
2020,6,2,14:00,UTC,67,78.1,60
2020,6,2,15:00,UTC,66.2,61.9,60
2020,6,2,16:00,UTC,58.9,45.4,60
2020,6,2,17:00,UTC,46.4,27.9,60
2020,6,2,18:00,UTC,36.8,10.7,60
2020,6,2,19:00,UTC,19,-0.5,0
2020,6,2,20:00,UTC,0.9,-2.8,0
2020,6,2,21:00,UTC,3.7,-2.4,0
2020,6,2,22:00,UTC,0,-2.5,0
2020,6,2,23:00,UTC,0,-2.5,0
2020,6,3,00:00,UTC,0.2,-2.5,0
2020,6,3,01:00,UTC,6.2,-2.4,0
2020,6,3,02:00,UTC,19,4.6,60
2020,6,3,03:00,UTC,31.6,16.1,60
2020,6,3,04:00,UTC,45.8,34.4,60
2020,6,3,05:00,UTC,54.1,54.1,60
