Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Reflected radiation (W/m2),Sunshine duration (s)
2021,8,13,01:00,UTC,-,-,-
2021,8,13,02:00,UTC,-,-,-
2021,8,13,03:00,UTC,-,-,-
2021,8,13,04:00,UTC,-,-,-
2021,8,13,05:00,UTC,-,-,-
2021,8,13,06:00,UTC,-,-,-
2021,8,13,07:00,UTC,-,-,-
2021,8,13,08:00,UTC,-,-,-
2021,8,13,09:00,UTC,-,-,-
2021,8,13,10:00,UTC,69.7,92.9,60
2021,8,13,11:00,UTC,105.5,95.6,60
2021,8,13,12:00,UTC,179,96.4,60
2021,8,13,13:00,UTC,41.3,2.1,0
2021,8,13,14:00,UTC,150.3,13.2,0
2021,8,13,15:00,UTC,166.9,42.3,60
2021,8,13,16:00,UTC,103.9,9.1,0
2021,8,13,17:00,UTC,69.6,4.6,0
2021,8,13,18:00,UTC,15.3,-2.4,0
2021,8,13,19:00,UTC,0.1,-3.7,0
2021,8,13,20:00,UTC,0,-3.2,0
2021,8,13,21:00,UTC,0,-3.5,0
2021,8,13,22:00,UTC,0,-3.7,0
2021,8,13,23:00,UTC,0,-3.3,0
2021,8,14,00:00,UTC,0,-3.9,0
2021,8,14,01:00,UTC,0.1,-4.2,0
2021,8,14,02:00,UTC,0,-2.5,0
2021,8,14,03:00,UTC,7.2,-3.7,0
2021,8,14,04:00,UTC,51.4,0.3,0
2021,8,14,05:00,UTC,41.1,0.5,0
2021,8,14,06:00,UTC,126.5,7.2,0
2021,8,14,07:00,UTC,13.2,-0.8,0
2021,8,14,08:00,UTC,76.5,3.2,0
2021,8,14,09:00,UTC,353.9,48.5,20
2021,8,14,10:00,UTC,198.2,64.6,40
2021,8,14,11:00,UTC,159.5,45.6,45
2021,8,14,12:00,UTC,291.6,70.3,60
2021,8,14,13:00,UTC,200.2,26.9,60
2021,8,14,14:00,UTC,139.5,30.7,60
2021,8,14,15:00,UTC,154,29.1,20
2021,8,14,16:00,UTC,88.4,31,60
2021,8,14,17:00,UTC,83.6,14.9,60
2021,8,14,18:00,UTC,14.9,-3.4,0
2021,8,14,19:00,UTC,0,-4.5,0
2021,8,14,20:00,UTC,0.1,-3.5,0
2021,8,14,21:00,UTC,0,-4.5,0
2021,8,14,22:00,UTC,0,-4.4,0
2021,8,14,23:00,UTC,0,-5.6,0
2021,8,15,00:00,UTC,2,-1.7,0
2021,8,15,01:00,UTC,0,-5.2,0
2021,8,15,02:00,UTC,0,-5.3,0
2021,8,15,03:00,UTC,3.2,-3.8,0
2021,8,15,04:00,UTC,40.1,0.4,0
2021,8,15,05:00,UTC,201.4,20.1,0
2021,8,15,06:00,UTC,142.8,10.1,0
2021,8,15,07:00,UTC,200.1,18.2,0
2021,8,15,08:00,UTC,354,73.3,60
2021,8,15,09:00,UTC,275.2,41.7,25
2021,8,15,10:00,UTC,206.4,87.3,55
2021,8,15,11:00,UTC,228.7,62.4,30
2021,8,15,12:00,UTC,65.8,4,0
2021,8,15,13:00,UTC,192.5,19.7,10
2021,8,15,14:00,UTC,92.1,3.7,0
2021,8,15,15:00,UTC,101.1,8,0
2021,8,15,16:00,UTC,39.3,1.6,0
2021,8,15,17:00,UTC,95.8,9.4,10
2021,8,15,18:00,UTC,22.3,-2,0
2021,8,15,19:00,UTC,0.1,-4.3,0
2021,8,15,20:00,UTC,0,-4.1,0
2021,8,15,21:00,UTC,0,-3.4,0
2021,8,15,22:00,UTC,0,-3.3,0
2021,8,15,23:00,UTC,0.4,-2.9,0
2021,8,16,00:00,UTC,0,-3.5,0
2021,8,16,01:00,UTC,0.2,-3.2,0
2021,8,16,02:00,UTC,0,-2.8,0
2021,8,16,03:00,UTC,13.6,0.7,0
2021,8,16,04:00,UTC,37.9,7.4,60
2021,8,16,05:00,UTC,52.3,28.8,60
2021,8,16,06:00,UTC,52.8,46.1,60
2021,8,16,07:00,UTC,70.4,63.9,60
2021,8,16,08:00,UTC,149.4,53.9,45
2021,8,16,09:00,UTC,204.1,27.6,0
2021,8,16,10:00,UTC,124.7,9.7,0
2021,8,16,11:00,UTC,224.6,23.2,0
2021,8,16,12:00,UTC,233.6,24,0
2021,8,16,13:00,UTC,295,105.2,60
